state,county,tract,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
17,031,660600,140,1400000US17031660600,00,Census Tract 6606,17,031,,660600,,,,,,,,6333,6179,1102,3748,93,13,0,1223,154,143,11,0,0,0,6333,2375,3958,3920,171,3712,22,11,0,4,38,34,4,0,0,0,4229,4148,756,2553,66,11,0,762,81,75,6,0,0,0,4229,1496,2733,2710,142,2535,22,10,0,1,23,20,3,0,0,0,2343,1864,479
17,031,660700,140,1400000US17031660700,00,Census Tract 6607,17,031,,660700,,,,,,,,2366,2337,41,2250,4,13,0,29,29,22,7,0,0,0,2366,77,2289,2269,18,2234,4,13,0,0,20,13,7,0,0,0,1676,1656,30,1595,3,12,0,16,20,16,4,0,0,0,1676,51,1625,1613,15,1583,3,12,0,0,12,8,4,0,0,0,725,631,94
17,031,660800,140,1400000US17031660800,00,Census Tract 6608,17,031,,660800,,,,,,,,5865,5756,838,3617,32,14,2,1253,109,103,5,1,0,0,5865,1915,3950,3903,268,3579,11,14,1,30,47,46,1,0,0,0,4019,3964,619,2493,20,14,1,817,55,52,2,1,0,0,4019,1239,2780,2751,238,2471,6,14,1,21,29,29,0,0,0,0,2154,1801,353
17,031,660900,140,1400000US17031660900,00,Census Tract 6609,17,031,,660900,,,,,,,,4232,4156,322,3568,2,24,0,240,76,60,16,0,0,0,4232,430,3802,3755,200,3527,1,24,0,3,47,38,9,0,0,0,2934,2900,274,2447,2,22,0,155,34,27,7,0,0,0,2934,267,2667,2646,196,2425,1,22,0,2,21,17,4,0,0,0,1794,1380,414
17,031,661000,140,1400000US17031661000,00,Census Tract 6610,17,031,,661000,,,,,,,,5706,5646,266,5106,24,24,0,226,60,53,7,0,0,0,5706,424,5282,5238,117,5080,13,24,0,4,44,38,6,0,0,0,4106,4065,214,3676,14,19,0,142,41,36,5,0,0,0,4106,268,3838,3809,113,3663,11,19,0,3,29,25,4,0,0,0,2135,1846,289
17,031,661100,140,1400000US17031661100,00,Census Tract 6611,17,031,,661100,,,,,,,,6542,6396,1993,2970,12,42,0,1379,146,146,0,0,0,0,6542,3081,3461,3430,471,2910,6,35,0,8,31,31,0,0,0,0,4397,4309,1388,2059,8,33,0,821,88,88,0,0,0,0,4397,1870,2527,2501,438,2025,3,29,0,6,26,26,0,0,0,0,1928,1769,159
17,031,670100,140,1400000US17031670100,00,Census Tract 6701,17,031,,670100,,,,,,,,1516,1502,12,1465,5,3,0,17,14,14,0,0,0,0,1516,32,1484,1470,9,1453,5,3,0,0,14,14,0,0,0,0,1054,1041,10,1011,5,3,0,12,13,13,0,0,0,0,1054,20,1034,1021,8,1005,5,3,0,0,13,13,0,0,0,0,615,401,214
17,031,670200,140,1400000US17031670200,00,Census Tract 6702,17,031,,670200,,,,,,,,1380,1363,8,1333,0,2,0,20,17,11,5,1,0,0,1380,34,1346,1330,0,1327,0,2,0,1,16,10,5,1,0,0,911,905,6,884,0,2,0,13,6,4,2,0,0,0,911,22,889,883,0,880,0,2,0,1,6,4,2,0,0,0,581,390,191
17,031,670300,140,1400000US17031670300,00,Census Tract 6703,17,031,,670300,,,,,,,,1411,1391,34,1322,1,5,1,28,20,17,3,0,0,0,1411,51,1360,1343,14,1317,1,5,0,6,17,14,3,0,0,0,997,987,29,933,0,3,1,21,10,8,2,0,0,0,997,40,957,948,13,928,0,3,0,4,9,7,2,0,0,0,635,422,213
17,031,670400,140,1400000US17031670400,00,Census Tract 6704,17,031,,670400,,,,,,,,1956,1936,26,1823,0,5,0,82,20,18,2,0,0,0,1956,130,1826,1817,6,1809,0,2,0,0,9,7,2,0,0,0,1357,1344,17,1270,0,3,0,54,13,11,2,0,0,0,1357,85,1272,1265,4,1259,0,2,0,0,7,5,2,0,0,0,695,554,141
17,031,670500,140,1400000US17031670500,00,Census Tract 6705,17,031,,670500,,,,,,,,1321,1297,22,1256,2,0,0,17,24,24,0,0,0,0,1321,55,1266,1243,5,1236,2,0,0,0,23,23,0,0,0,0,915,902,15,875,1,0,0,11,13,13,0,0,0,0,915,29,886,873,4,868,1,0,0,0,13,13,0,0,0,0,450,361,89
17,031,670600,140,1400000US17031670600,00,Census Tract 6706,17,031,,670600,,,,,,,,1650,1639,13,1624,1,1,0,0,11,8,3,0,0,0,1650,35,1615,1605,0,1603,1,1,0,0,10,7,3,0,0,0,1182,1175,7,1167,0,1,0,0,7,5,2,0,0,0,1182,21,1161,1155,0,1154,0,1,0,0,6,4,2,0,0,0,553,458,95
17,031,670700,140,1400000US17031670700,00,Census Tract 6707,17,031,,670700,,,,,,,,1491,1472,10,1440,6,0,0,16,19,17,2,0,0,0,1491,42,1449,1435,7,1422,6,0,0,0,14,12,2,0,0,0,996,985,8,965,1,0,0,11,11,10,1,0,0,0,996,28,968,961,5,955,1,0,0,0,7,6,1,0,0,0,540,406,134
17,031,670800,140,1400000US17031670800,00,Census Tract 6708,17,031,,670800,,,,,,,,1635,1620,5,1602,6,0,0,7,15,14,1,0,0,0,1635,21,1614,1601,2,1592,6,0,0,1,13,12,1,0,0,0,1149,1140,3,1129,4,0,0,4,9,9,0,0,0,0,1149,10,1139,1131,2,1124,4,0,0,1,8,8,0,0,0,0,710,535,175
17,031,670900,140,1400000US17031670900,00,Census Tract 6709,17,031,,670900,,,,,,,,1351,1341,3,1327,0,4,0,7,10,10,0,0,0,0,1351,19,1332,1323,3,1316,0,3,0,1,9,9,0,0,0,0,992,986,3,973,0,3,0,7,6,6,0,0,0,0,992,17,975,970,3,964,0,2,0,1,5,5,0,0,0,0,648,469,179
17,031,671100,140,1400000US17031671100,00,Census Tract 6711,17,031,,671100,,,,,,,,1259,1241,12,1227,0,0,0,2,18,12,6,0,0,0,1259,22,1237,1229,6,1221,0,0,0,2,8,8,0,0,0,0,864,852,10,840,0,0,0,2,12,6,6,0,0,0,864,18,846,841,5,834,0,0,0,2,5,5,0,0,0,0,478,370,108
17,031,671200,140,1400000US17031671200,00,Census Tract 6712,17,031,,671200,,,,,,,,1252,1242,8,1228,5,0,0,1,10,10,0,0,0,0,1252,10,1242,1232,6,1225,1,0,0,0,10,10,0,0,0,0,847,838,5,827,5,0,0,1,9,9,0,0,0,0,847,7,840,831,4,826,1,0,0,0,9,9,0,0,0,0,489,353,136
17,031,671300,140,1400000US17031671300,00,Census Tract 6713,17,031,,671300,,,,,,,,2688,2656,17,2615,3,0,0,21,32,30,2,0,0,0,2688,39,2649,2623,10,2607,3,0,0,3,26,24,2,0,0,0,1882,1866,13,1837,3,0,0,13,16,15,1,0,0,0,1882,21,1861,1849,10,1833,3,0,0,3,12,11,1,0,0,0,944,733,211
17,031,671400,140,1400000US17031671400,00,Census Tract 6714,17,031,,671400,,,,,,,,2072,2055,31,1993,3,0,0,28,17,17,0,0,0,0,2072,67,2005,1991,4,1985,1,0,0,1,14,14,0,0,0,0,1476,1467,15,1431,2,0,0,19,9,9,0,0,0,0,1476,36,1440,1433,4,1427,1,0,0,1,7,7,0,0,0,0,632,555,77
17,031,671500,140,1400000US17031671500,00,Census Tract 6715,17,031,,671500,,,,,,,,3221,3179,25,3126,1,1,0,26,42,39,3,0,0,0,3221,42,3179,3142,16,3116,1,1,0,8,37,34,3,0,0,0,2245,2225,19,2184,1,1,0,20,20,19,1,0,0,0,2245,29,2216,2198,13,2177,1,1,0,6,18,17,1,0,0,0,1215,928,287
17,031,671600,140,1400000US17031671600,00,Census Tract 6716,17,031,,671600,,,,,,,,2495,2474,11,2442,12,0,0,9,21,18,3,0,0,0,2495,22,2473,2454,11,2430,12,0,0,1,19,16,3,0,0,0,1779,1763,11,1740,6,0,0,6,16,14,2,0,0,0,1779,15,1764,1750,11,1732,6,0,0,1,14,12,2,0,0,0,1020,789,231
17,031,671800,140,1400000US17031671800,00,Census Tract 6718,17,031,,671800,,,,,,,,1422,1407,10,1378,1,1,0,17,15,13,2,0,0,0,1422,31,1391,1376,5,1368,1,1,0,1,15,13,2,0,0,0,1002,994,10,970,1,0,0,13,8,7,1,0,0,0,1002,24,978,970,5,963,1,0,0,1,8,7,1,0,0,0,501,397,104
17,031,671900,140,1400000US17031671900,00,Census Tract 6719,17,031,,671900,,,,,,,,1378,1361,3,1349,1,0,0,8,17,12,5,0,0,0,1378,18,1360,1346,3,1343,0,0,0,0,14,10,4,0,0,0,997,985,3,976,1,0,0,5,12,7,5,0,0,0,997,8,989,978,3,975,0,0,0,0,11,7,4,0,0,0,437,389,48
17,031,672000,140,1400000US17031672000,00,Census Tract 6720,17,031,,672000,,,,,,,,3735,3703,24,3639,11,0,0,29,32,29,3,0,0,0,3735,85,3650,3626,5,3607,11,0,0,3,24,24,0,0,0,0,2710,2685,20,2635,7,0,0,23,25,22,3,0,0,0,2710,55,2655,2637,5,2622,7,0,0,3,18,18,0,0,0,0,1251,1117,134
17,031,680500,140,1400000US17031680500,00,Census Tract 6805,17,031,,680500,,,,,,,,1481,1473,12,1449,0,0,1,11,8,8,0,0,0,0,1481,18,1463,1455,9,1444,0,0,1,1,8,8,0,0,0,0,1077,1072,7,1056,0,0,1,8,5,5,0,0,0,0,1077,9,1068,1063,6,1055,0,0,1,1,5,5,0,0,0,0,652,467,185
17,031,680600,140,1400000US17031680600,00,Census Tract 6806,17,031,,680600,,,,,,,,1431,1428,11,1414,1,0,1,1,3,3,0,0,0,0,1431,17,1414,1411,1,1408,0,0,1,1,3,3,0,0,0,0,969,966,6,958,1,0,0,1,3,3,0,0,0,0,969,9,960,957,1,955,0,0,0,1,3,3,0,0,0,0,697,421,276
17,031,680900,140,1400000US17031680900,00,Census Tract 6809,17,031,,680900,,,,,,,,4019,3983,28,3907,13,30,0,5,36,32,4,0,0,0,4019,46,3973,3938,23,3871,12,29,0,3,35,31,4,0,0,0,2809,2781,22,2714,11,29,0,5,28,25,3,0,0,0,2809,20,2789,2762,18,2703,10,28,0,3,27,24,3,0,0,0,2179,1662,517
17,031,681000,140,1400000US17031681000,00,Census Tract 6810,17,031,,681000,,,,,,,,3498,3456,22,3418,2,3,0,11,42,38,3,1,0,0,3498,39,3459,3420,7,3409,1,3,0,0,39,35,3,1,0,0,2368,2344,16,2315,2,2,0,9,24,20,3,1,0,0,2368,26,2342,2319,7,2309,1,2,0,0,23,19,3,1,0,0,1603,1141,462
17,031,681100,140,1400000US17031681100,00,Census Tract 6811,17,031,,681100,,,,,,,,3517,3468,11,3444,9,0,0,4,49,39,10,0,0,0,3517,32,3485,3441,10,3419,9,0,0,3,44,34,10,0,0,0,2447,2407,11,2386,6,0,0,4,40,31,9,0,0,0,2447,24,2423,2387,10,2368,6,0,0,3,36,27,9,0,0,0,1650,1132,518
17,031,681200,140,1400000US17031681200,00,Census Tract 6812,17,031,,681200,,,,,,,,2716,2693,11,2673,3,0,0,6,23,20,3,0,0,0,2716,26,2690,2670,10,2657,3,0,0,0,20,17,3,0,0,0,1843,1825,8,1811,2,0,0,4,18,15,3,0,0,0,1843,13,1830,1812,7,1803,2,0,0,0,18,15,3,0,0,0,1309,891,418
17,031,681300,140,1400000US17031681300,00,Census Tract 6813,17,031,,681300,,,,,,,,2936,2912,4,2895,4,1,6,2,24,16,8,0,0,0,2936,15,2921,2902,3,2887,4,1,6,1,19,14,5,0,0,0,1999,1982,3,1967,4,1,5,2,17,13,4,0,0,0,1999,10,1989,1976,3,1962,4,1,5,1,13,11,2,0,0,0,1361,979,382
17,031,681400,140,1400000US17031681400,00,Census Tract 6814,17,031,,681400,,,,,,,,3247,3226,15,3198,8,0,0,5,21,21,0,0,0,0,3247,23,3224,3206,8,3189,8,0,0,1,18,18,0,0,0,0,2262,2248,11,2230,4,0,0,3,14,14,0,0,0,0,2262,15,2247,2236,8,2223,4,0,0,1,11,11,0,0,0,0,1296,990,306
17,031,690300,140,1400000US17031690300,00,Census Tract 6903,17,031,,690300,,,,,,,,2191,2173,20,2144,6,0,0,3,18,18,0,0,0,0,2191,26,2165,2149,17,2123,6,0,0,3,16,16,0,0,0,0,1575,1563,19,1536,6,0,0,2,12,12,0,0,0,0,1575,21,1554,1542,16,1518,6,0,0,2,12,12,0,0,0,0,897,722,175
17,031,690400,140,1400000US17031690400,00,Census Tract 6904,17,031,,690400,,,,,,,,3464,3423,17,3380,12,4,0,10,41,39,1,1,0,0,3464,46,3418,3393,11,3365,6,4,0,7,25,24,0,1,0,0,2591,2567,10,2540,7,3,0,7,24,23,0,1,0,0,2591,24,2567,2547,8,2529,3,3,0,4,20,19,0,1,0,0,1837,1424,413
17,031,690500,140,1400000US17031690500,00,Census Tract 6905,17,031,,690500,,,,,,,,877,870,6,862,0,0,0,2,7,7,0,0,0,0,877,6,871,866,6,858,0,0,0,2,5,5,0,0,0,0,682,678,4,673,0,0,0,1,4,4,0,0,0,0,682,5,677,675,4,670,0,0,0,1,2,2,0,0,0,0,480,340,140
17,031,690900,140,1400000US17031690900,00,Census Tract 6909,17,031,,690900,,,,,,,,4520,4451,12,4409,24,4,0,2,69,47,22,0,0,0,4520,36,4484,4424,11,4384,24,4,0,1,60,38,22,0,0,0,3325,3279,12,3245,17,4,0,1,46,31,15,0,0,0,3325,23,3302,3258,11,3226,17,4,0,0,44,29,15,0,0,0,2276,1833,443
17,031,691000,140,1400000US17031691000,00,Census Tract 6910,17,031,,691000,,,,,,,,2492,2467,16,2441,3,2,0,5,25,25,0,0,0,0,2492,26,2466,2443,13,2424,3,2,0,1,23,23,0,0,0,0,2019,2006,13,1983,3,2,0,5,13,13,0,0,0,0,2019,18,2001,1988,12,1970,3,2,0,1,13,13,0,0,0,0,1325,1139,186
17,031,691100,140,1400000US17031691100,00,Census Tract 6911,17,031,,691100,,,,,,,,3266,3245,28,3194,10,3,0,10,21,19,1,1,0,0,3266,47,3219,3200,13,3173,10,3,0,1,19,18,0,1,0,0,2306,2292,18,2257,6,2,0,9,14,12,1,1,0,0,2306,26,2280,2267,11,2248,6,2,0,0,13,12,0,1,0,0,1542,1203,339
17,031,691200,140,1400000US17031691200,00,Census Tract 6912,17,031,,691200,,,,,,,,2847,2816,13,2794,2,0,2,5,31,30,1,0,0,0,2847,12,2835,2809,13,2791,2,0,1,2,26,25,1,0,0,0,1968,1954,8,1941,2,0,0,3,14,13,1,0,0,0,1968,3,1965,1951,8,1939,2,0,0,2,14,13,1,0,0,0,1266,1013,253
17,031,691300,140,1400000US17031691300,00,Census Tract 6913,17,031,,691300,,,,,,,,2448,2417,22,2382,6,1,0,6,31,21,10,0,0,0,2448,43,2405,2382,8,2368,5,1,0,0,23,17,6,0,0,0,1967,1942,19,1912,4,1,0,6,25,19,6,0,0,0,1967,33,1934,1914,8,1902,3,1,0,0,20,15,5,0,0,0,1161,1036,125
17,031,691400,140,1400000US17031691400,00,Census Tract 6914,17,031,,691400,,,,,,,,3611,3540,45,3482,3,0,0,10,71,58,13,0,0,0,3611,35,3576,3518,44,3464,3,0,0,7,58,47,11,0,0,0,2696,2654,29,2616,2,0,0,7,42,31,11,0,0,0,2696,24,2672,2636,28,2602,2,0,0,4,36,27,9,0,0,0,1705,1420,285
17,031,691500,140,1400000US17031691500,00,Census Tract 6915,17,031,,691500,,,,,,,,1930,1906,25,1851,6,0,1,23,24,20,4,0,0,0,1930,51,1879,1858,5,1843,6,0,1,3,21,17,4,0,0,0,1349,1334,17,1302,4,0,1,10,15,11,4,0,0,0,1349,31,1318,1304,2,1295,4,0,1,2,14,10,4,0,0,0,949,738,211
17,031,700100,140,1400000US17031700100,00,Census Tract 7001,17,031,,700100,,,,,,,,3427,3363,547,2090,29,9,2,686,64,53,11,0,0,0,3427,1129,2298,2267,198,2052,6,9,0,2,31,21,10,0,0,0,2404,2368,411,1504,21,9,1,422,36,30,6,0,0,0,2404,707,1697,1679,186,1479,4,9,0,1,18,13,5,0,0,0,1074,1005,69
17,031,700200,140,1400000US17031700200,00,Census Tract 7002,17,031,,700200,,,,,,,,6609,6423,3226,934,47,67,4,2145,186,177,9,0,0,0,6609,4599,2010,1960,983,909,1,64,0,3,50,45,5,0,0,0,4412,4304,2236,666,32,52,1,1317,108,103,5,0,0,0,4412,2818,1594,1560,852,653,1,51,0,3,34,32,2,0,0,0,1832,1749,83
17,031,700301,140,1400000US17031700301,00,Census Tract 7003.01,17,031,,700301,,,,,,,,5728,5550,3529,462,49,92,0,1418,178,174,3,1,0,0,5728,3623,2105,2065,1523,447,8,87,0,0,40,39,1,0,0,0,3942,3857,2545,345,25,76,0,866,85,82,2,1,0,0,3942,2184,1758,1740,1326,335,4,75,0,0,18,17,1,0,0,0,1685,1608,77
17,031,700302,140,1400000US17031700302,00,Census Tract 7003.02,17,031,,700302,,,,,,,,5319,5188,3317,789,27,42,0,1013,131,130,1,0,0,0,5319,2481,2838,2778,1951,765,12,39,0,11,60,59,1,0,0,0,3900,3817,2588,557,20,33,0,619,83,83,0,0,0,0,3900,1563,2337,2300,1709,542,11,31,0,7,37,37,0,0,0,0,1784,1715,69
17,031,700401,140,1400000US17031700401,00,Census Tract 7004.01,17,031,,700401,,,,,,,,5923,5831,1367,3306,22,24,0,1112,92,89,3,0,0,0,5923,1973,3950,3908,608,3264,9,24,0,3,42,39,3,0,0,0,4073,4015,1023,2296,14,23,0,659,58,57,1,0,0,0,4073,1186,2887,2863,556,2276,6,23,0,2,24,23,1,0,0,0,1876,1783,93
17,031,700402,140,1400000US17031700402,00,Census Tract 7004.02,17,031,,700402,,,,,,,,3914,3832,824,2528,14,29,0,437,82,73,9,0,0,0,3914,905,3009,2976,460,2483,3,28,0,2,33,32,1,0,0,0,2743,2706,665,1736,9,26,0,270,37,35,2,0,0,0,2743,538,2205,2182,433,1719,2,26,0,2,23,22,1,0,0,0,1260,1193,67
17,031,700501,140,1400000US17031700501,00,Census Tract 7005.01,17,031,,700501,,,,,,,,7125,6985,399,6453,6,18,1,108,140,128,12,0,0,0,7125,300,6825,6748,315,6404,6,18,1,4,77,67,10,0,0,0,5538,5459,357,5001,4,18,1,78,79,73,6,0,0,0,5538,196,5342,5295,296,4973,4,18,1,3,47,41,6,0,0,0,2479,2357,122
17,031,700502,140,1400000US17031700502,00,Census Tract 7005.02,17,031,,700502,,,,,,,,3036,2983,269,2664,1,7,0,42,53,47,6,0,0,0,3036,122,2914,2873,213,2652,0,7,0,1,41,35,6,0,0,0,2378,2352,248,2065,1,7,0,31,26,23,3,0,0,0,2378,76,2302,2280,210,2062,0,7,0,1,22,19,3,0,0,0,1070,1041,29
17,031,710100,140,1400000US17031710100,00,Census Tract 7101,17,031,,710100,,,,,,,,1275,1264,15,1225,8,0,0,16,11,11,0,0,0,0,1275,22,1253,1244,11,1223,8,0,0,2,9,9,0,0,0,0,925,917,14,885,5,0,0,13,8,8,0,0,0,0,925,15,910,903,11,885,5,0,0,2,7,7,0,0,0,0,650,522,128
17,031,710200,140,1400000US17031710200,00,Census Tract 7102,17,031,,710200,,,,,,,,5049,5007,18,4945,7,12,0,25,42,35,7,0,0,0,5049,54,4995,4959,18,4919,7,12,0,3,36,29,7,0,0,0,3533,3502,18,3454,6,10,0,14,31,25,6,0,0,0,3533,30,3503,3475,18,3440,6,10,0,1,28,22,6,0,0,0,2264,1891,373
17,031,710300,140,1400000US17031710300,00,Census Tract 7103,17,031,,710300,,,,,,,,1414,1405,3,1384,1,1,0,16,9,9,0,0,0,0,1414,25,1389,1383,2,1378,0,1,0,2,6,6,0,0,0,0,1015,1008,3,997,0,1,0,7,7,7,0,0,0,0,1015,14,1001,996,2,991,0,1,0,2,5,5,0,0,0,0,612,518,94
17,031,710400,140,1400000US17031710400,00,Census Tract 7104,17,031,,710400,,,,,,,,5651,5606,29,5553,9,5,0,10,45,43,2,0,0,0,5651,51,5600,5563,20,5523,8,5,0,7,37,36,1,0,0,0,4241,4209,23,4162,9,5,0,10,32,30,2,0,0,0,4241,32,4209,4179,17,4142,8,5,0,7,30,29,1,0,0,0,2180,1924,256
17,031,710500,140,1400000US17031710500,00,Census Tract 7105,17,031,,710500,,,,,,,,4123,4080,10,4047,10,4,0,9,43,36,7,0,0,0,4123,30,4093,4050,7,4029,10,4,0,0,43,36,7,0,0,0,3046,3014,8,2988,9,3,0,6,32,25,7,0,0,0,3046,21,3025,2993,6,2975,9,3,0,0,32,25,7,0,0,0,1901,1574,327
17,031,710600,140,1400000US17031710600,00,Census Tract 7106,17,031,,710600,,,,,,,,1838,1822,2,1819,0,0,0,1,16,14,1,1,0,0,1838,4,1834,1819,1,1818,0,0,0,0,15,14,1,0,0,0,1309,1297,1,1295,0,0,0,1,12,10,1,1,0,0,1309,3,1306,1295,1,1294,0,0,0,0,11,10,1,0,0,0,820,660,160
17,031,710700,140,1400000US17031710700,00,Census Tract 7107,17,031,,710700,,,,,,,,3583,3571,11,3542,14,1,0,3,12,8,4,0,0,0,3583,24,3559,3550,6,3530,13,1,0,0,9,6,3,0,0,0,2671,2663,11,2638,10,1,0,3,8,4,4,0,0,0,2671,18,2653,2648,6,2632,9,1,0,0,5,2,3,0,0,0,1548,1341,207
17,031,710800,140,1400000US17031710800,00,Census Tract 7108,17,031,,710800,,,,,,,,5338,5300,17,5256,12,0,0,15,38,25,12,1,0,0,5338,55,5283,5254,11,5232,9,0,0,2,29,16,12,1,0,0,4006,3983,17,3947,9,0,0,10,23,15,7,1,0,0,4006,40,3966,3946,11,3927,6,0,0,2,20,12,7,1,0,0,2350,2022,328
17,031,710900,140,1400000US17031710900,00,Census Tract 7109,17,031,,710900,,,,,,,,2198,2176,13,2151,2,0,0,10,22,16,6,0,0,0,2198,40,2158,2143,6,2136,1,0,0,0,15,10,5,0,0,0,1506,1494,7,1479,1,0,0,7,12,9,3,0,0,0,1506,25,1481,1474,4,1469,1,0,0,0,7,5,2,0,0,0,866,728,138
17,031,711000,140,1400000US17031711000,00,Census Tract 7110,17,031,,711000,,,,,,,,3475,3436,16,3401,3,1,0,15,39,28,11,0,0,0,3475,26,3449,3418,15,3395,3,1,0,4,31,21,10,0,0,0,2492,2468,15,2438,2,1,0,12,24,20,4,0,0,0,2492,20,2472,2456,14,2436,2,1,0,3,16,13,3,0,0,0,1414,1202,212
17,031,711100,140,1400000US17031711100,00,Census Tract 7111,17,031,,711100,,,,,,,,2835,2796,11,2774,6,0,2,3,39,39,0,0,0,0,2835,34,2801,2771,5,2757,5,0,2,2,30,30,0,0,0,0,2203,2179,9,2163,4,0,0,3,24,24,0,0,0,0,2203,17,2186,2164,5,2154,3,0,0,2,22,22,0,0,0,0,1123,1027,96
17,031,711200,140,1400000US17031711200,00,Census Tract 7112,17,031,,711200,,,,,,,,5145,5105,12,5071,12,7,0,3,40,30,9,1,0,0,5145,29,5116,5077,9,5048,12,7,0,1,39,29,9,1,0,0,3998,3968,11,3938,11,6,0,2,30,23,6,1,0,0,3998,17,3981,3951,9,3924,11,6,0,1,30,23,6,1,0,0,2095,1922,173
17,031,711300,140,1400000US17031711300,00,Census Tract 7113,17,031,,711300,,,,,,,,1626,1595,13,1576,2,2,0,2,31,27,3,1,0,0,1626,19,1607,1581,4,1573,1,2,0,1,26,22,3,1,0,0,1237,1215,5,1205,2,1,0,2,22,19,3,0,0,0,1237,10,1227,1208,2,1203,1,1,0,1,19,16,3,0,0,0,644,569,75
17,031,711400,140,1400000US17031711400,00,Census Tract 7114,17,031,,711400,,,,,,,,2654,2634,11,2619,2,0,0,2,20,15,5,0,0,0,2654,31,2623,2615,7,2606,2,0,0,0,8,8,0,0,0,0,1980,1968,8,1958,1,0,0,1,12,10,2,0,0,0,1980,18,1962,1954,5,1948,1,0,0,0,8,8,0,0,0,0,958,868,90
17,031,711500,140,1400000US17031711500,00,Census Tract 7115,17,031,,711500,,,,,,,,2539,2522,13,2506,2,0,0,1,17,16,1,0,0,0,2539,15,2524,2508,12,2494,2,0,0,0,16,15,1,0,0,0,1900,1889,11,1875,2,0,0,1,11,11,0,0,0,0,1900,12,1888,1878,10,1866,2,0,0,0,10,10,0,0,0,0,926,835,91
17,031,720100,140,1400000US17031720100,00,Census Tract 7201,17,031,,720100,,,,,,,,3300,3227,2068,1107,0,13,0,39,73,69,4,0,0,0,3300,148,3152,3096,1979,1099,0,13,0,5,56,52,4,0,0,0,2450,2418,1535,843,0,11,0,29,32,28,4,0,0,0,2450,94,2356,2332,1478,839,0,11,0,4,24,20,4,0,0,0,1237,1171,66
17,031,720200,140,1400000US17031720200,00,Census Tract 7202,17,031,,720200,,,,,,,,4016,3912,1597,2243,18,19,1,34,104,81,23,0,0,0,4016,166,3850,3765,1496,2227,10,18,1,13,85,62,23,0,0,0,3034,2973,1221,1705,12,15,1,19,61,45,16,0,0,0,3034,97,2937,2883,1159,1698,8,14,1,3,54,38,16,0,0,0,1636,1536,100
17,031,720300,140,1400000US17031720300,00,Census Tract 7203,17,031,,720300,,,,,,,,3723,3662,2488,1103,4,35,5,27,61,48,10,1,2,0,3723,197,3526,3475,2340,1084,2,35,5,9,51,39,9,1,2,0,2784,2752,1891,820,2,21,2,16,32,23,6,1,2,0,2784,118,2666,2639,1797,812,1,21,2,6,27,19,5,1,2,0,1354,1313,41
17,031,720400,140,1400000US17031720400,00,Census Tract 7204,17,031,,720400,,,,,,,,1924,1896,1719,131,9,9,0,28,28,27,1,0,0,0,1924,131,1793,1776,1631,129,7,9,0,0,17,16,1,0,0,0,1366,1354,1243,85,5,6,0,15,12,11,1,0,0,0,1366,70,1296,1290,1197,84,3,6,0,0,6,5,1,0,0,0,732,712,20
17,031,720500,140,1400000US17031720500,00,Census Tract 7205,17,031,,720500,,,,,,,,2166,2143,2051,63,2,7,0,20,23,21,2,0,0,0,2166,101,2065,2051,1978,63,2,7,0,1,14,12,2,0,0,0,1537,1526,1458,50,2,6,0,10,11,11,0,0,0,0,1537,47,1490,1484,1425,50,2,6,0,1,6,6,0,0,0,0,809,789,20
17,031,720600,140,1400000US17031720600,00,Census Tract 7206,17,031,,720600,,,,,,,,1756,1723,1401,303,0,13,0,6,33,29,4,0,0,0,1756,60,1696,1668,1352,303,0,12,0,1,28,25,3,0,0,0,1281,1265,1019,233,0,9,0,4,16,15,1,0,0,0,1281,39,1242,1229,986,233,0,9,0,1,13,12,1,0,0,0,645,629,16
17,031,720700,140,1400000US17031720700,00,Census Tract 7207,17,031,,720700,,,,,,,,3149,3065,1061,1958,5,18,4,19,84,77,7,0,0,0,3149,112,3037,2967,1009,1933,2,18,3,2,70,63,7,0,0,0,2438,2387,897,1455,5,12,2,16,51,48,3,0,0,0,2438,82,2356,2312,858,1436,2,12,2,2,44,41,3,0,0,0,1502,1396,106
17,031,730100,140,1400000US17031730100,00,Census Tract 7301,17,031,,730100,,,,,,,,2424,2388,9,2370,7,0,0,2,36,30,5,1,0,0,2424,21,2403,2368,7,2357,4,0,0,0,35,29,5,1,0,0,1870,1848,9,1833,6,0,0,0,22,18,3,1,0,0,1870,12,1858,1837,7,1826,4,0,0,0,21,17,3,1,0,0,952,900,52
