state,county,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
02,195,050,0500000US02195,00,Petersburg Census Area,02,195,,,,,,,,,,3815,3489,2711,15,614,100,7,42,326,291,33,2,0,0,3815,130,3685,3382,2649,15,603,96,6,13,303,276,26,1,0,0,2924,2766,2161,8,474,86,7,30,158,142,15,1,0,0,2924,86,2838,2687,2115,8,467,85,6,6,151,138,12,1,0,0,1994,1599,395
02,198,050,0500000US02198,00,Prince of Wales-Hyder Census Area,02,198,,,,,,,,,,5559,5085,2799,17,2207,21,21,20,474,422,52,0,0,0,5559,127,5432,4984,2756,17,2165,21,21,4,448,399,49,0,0,0,4135,3890,2253,14,1574,18,14,17,245,227,18,0,0,0,4135,72,4063,3826,2224,14,1552,18,14,4,237,221,16,0,0,0,2992,2194,798
02,220,050,0500000US02220,00,Sitka City and Borough,02,220,,,,,,,,,,8881,8010,5798,47,1493,529,30,113,871,805,63,3,0,0,8881,437,8444,7675,5641,43,1442,509,29,11,769,723,46,0,0,0,6791,6349,4691,34,1107,414,21,82,442,411,30,1,0,0,6791,276,6515,6115,4580,31,1073,402,21,8,400,380,20,0,0,0,4102,3545,557
02,230,050,0500000US02230,00,Skagway Municipality,02,230,,,,,,,,,,968,929,885,0,34,5,1,4,39,37,2,0,0,0,968,21,947,912,872,0,34,5,1,0,35,34,1,0,0,0,816,788,750,0,28,5,1,4,28,27,1,0,0,0,816,13,803,778,744,0,28,5,1,0,25,25,0,0,0,0,636,436,200
02,240,050,0500000US02240,00,Southeast Fairbanks Census Area,02,240,,,,,,,,,,7029,6686,5651,76,808,64,18,69,343,329,14,0,0,0,7029,234,6795,6484,5535,71,797,64,11,6,311,299,12,0,0,0,5180,4999,4250,54,568,60,12,55,181,178,3,0,0,0,5180,148,5032,4867,4178,52,563,60,8,6,165,163,2,0,0,0,3915,2567,1348
02,261,050,0500000US02261,00,Valdez-Cordova Census Area,02,261,,,,,,,,,,9636,8942,7127,46,1315,354,54,46,694,658,34,2,0,0,9636,349,9287,8669,6949,45,1270,350,54,1,618,599,19,0,0,0,7288,6940,5633,40,921,268,37,41,348,332,14,2,0,0,7288,221,7067,6752,5516,39,895,264,37,1,315,306,9,0,0,0,6102,3966,2136
02,270,050,0500000US02270,00,Wade Hampton Census Area,02,270,,,,,,,,,,7459,7308,201,1,7085,18,0,3,151,143,8,0,0,0,7459,7,7452,7302,199,1,7082,17,0,3,150,143,7,0,0,0,4358,4289,172,1,4100,13,0,3,69,63,6,0,0,0,4358,4,4354,4286,170,1,4100,12,0,3,68,63,5,0,0,0,2183,1745,438
02,275,050,0500000US02275,00,Wrangell City and Borough,02,275,,,,,,,,,,2369,2146,1719,4,384,33,1,5,223,209,14,0,0,0,2369,37,2332,2118,1699,4,381,32,1,1,214,202,12,0,0,0,1849,1719,1414,1,280,20,0,4,130,124,6,0,0,0,1849,22,1827,1703,1404,1,278,19,0,1,124,118,6,0,0,0,1428,1053,375
02,282,050,0500000US02282,00,Yakutat City and Borough,02,282,,,,,,,,,,662,560,281,2,237,27,12,1,102,97,4,1,0,0,662,17,645,544,268,2,235,27,12,0,101,96,4,1,0,0,500,440,227,2,178,27,5,1,60,56,4,0,0,0,500,10,490,431,221,2,176,27,5,0,59,55,4,0,0,0,450,270,180
02,290,050,0500000US02290,00,Yukon-Koyukuk Census Area,02,290,,,,,,,,,,5588,5274,1243,10,3992,14,6,9,314,306,8,0,0,0,5588,66,5522,5216,1218,9,3967,14,6,2,306,298,8,0,0,0,4036,3870,1020,10,2819,11,2,8,166,163,3,0,0,0,4036,41,3995,3835,1003,9,2808,11,2,2,160,157,3,0,0,0,4038,2217,1821
04,001,050,0500000US04001,00,Apache County,04,001,,,,,,,,,,71518,70096,16634,175,52154,203,26,904,1422,1380,36,6,0,0,71518,4113,67405,66321,14568,157,51360,185,24,27,1084,1057,23,4,0,0,48858,48237,12874,157,34408,157,19,622,621,601,16,4,0,0,48858,2517,46341,45867,11470,141,34063,150,18,25,474,462,10,2,0,0,32514,22771,9743
04,003,050,0500000US04003,00,Cochise County,04,003,,,,,,,,,,131346,126071,103085,5465,1589,2525,418,12989,5275,4851,374,44,6,0,131346,42543,88803,85742,76805,4936,989,2410,379,223,3061,2796,239,22,4,0,101096,98203,81736,4105,1205,2148,310,8699,2893,2715,158,16,4,0,101096,28210,72886,71169,64059,3826,786,2073,288,137,1717,1589,116,9,3,0,59041,50865,8176
04,005,050,0500000US04005,00,Coconino County,04,005,,,,,,,,,,134421,130310,82967,1629,36714,1846,164,6990,4111,3840,247,20,4,0,134421,18166,116255,113453,74231,1495,35610,1787,138,192,2802,2618,169,11,4,0,102633,100416,68076,1335,24537,1610,139,4719,2217,2069,135,9,4,0,102633,11954,90679,89103,61997,1252,24026,1559,121,148,1576,1470,95,7,4,0,63321,46711,16610
04,007,050,0500000US04007,00,Gila County,04,007,,,,,,,,,,53597,52526,41162,233,7946,273,47,2865,1071,1035,35,1,0,0,53597,9588,44009,43436,35298,195,7615,256,34,38,573,561,12,0,0,0,42126,41515,33983,169,5077,227,35,2024,611,593,17,1,0,0,42126,6519,35607,35246,29922,154,4907,213,27,23,361,355,6,0,0,0,32698,22000,10698
04,009,050,0500000US04009,00,Graham County,04,009,,,,,,,,,,37220,36172,26827,683,5376,200,52,3034,1048,1006,40,0,2,0,37220,11320,25900,25465,19483,633,5074,193,49,33,435,414,19,0,2,0,26645,26089,19801,616,3367,167,50,2088,556,536,18,0,2,0,26645,7764,18881,18639,14613,578,3214,163,47,24,242,229,11,0,2,0,12980,11120,1860
04,011,050,0500000US04011,00,Greenlee County,04,011,,,,,,,,,,8437,8117,6514,89,195,46,5,1268,320,308,12,0,0,0,8437,4040,4397,4327,4054,79,142,44,5,3,70,65,5,0,0,0,5974,5834,4751,55,127,33,2,866,140,133,7,0,0,0,5974,2638,3336,3288,3103,51,99,31,2,2,48,45,3,0,0,0,4372,3188,1184
04,012,050,0500000US04012,00,La Paz County,04,012,,,,,,,,,,20489,19728,14306,129,2628,107,7,2551,761,722,39,0,0,0,20489,4806,15683,15276,12854,115,2201,90,5,11,407,383,24,0,0,0,16811,16389,12840,97,1703,91,6,1652,422,403,19,0,0,0,16811,3054,13757,13509,11847,90,1480,79,4,9,248,236,12,0,0,0,16049,9198,6851
04,013,050,0500000US04013,00,Maricopa County,04,013,,,,,,,,,,3817117,3685349,2786781,190519,78329,132225,7790,489705,131768,122267,8672,688,132,9,3817117,1128741,2688376,2617329,2240055,177490,59252,128301,6723,5508,71047,65480,5087,387,90,3,2809256,2743407,2147723,132670,52457,100199,5442,304916,65849,61529,3937,287,89,7,2809256,694149,2115107,2079099,1805845,125763,41458,97783,4787,3463,36008,33233,2535,178,59,3,1639279,1411583,227696
04,015,050,0500000US04015,00,Mohave County,04,015,,,,,,,,,,200186,194693,173878,1882,4500,2103,341,11989,5493,5122,337,21,13,0,200186,29569,170617,167363,159378,1715,3793,2016,316,145,3254,3034,202,12,6,0,158921,155822,141553,1439,3118,1759,261,7692,3099,2923,158,12,6,0,158921,18986,139935,137933,131890,1338,2673,1694,243,95,2002,1886,105,8,3,0,110911,82539,28372
04,017,050,0500000US04017,00,Navajo County,04,017,,,,,,,,,,107449,104801,52972,938,46611,580,75,3625,2648,2529,113,4,2,0,107449,11571,95878,94228,47181,842,45551,542,68,44,1650,1587,60,3,0,0,75476,74346,40420,740,30314,436,49,2387,1130,1083,42,3,2,0,75476,7307,68169,67414,36395,695,29822,421,48,33,755,725,28,2,0,0,56938,35658,21280
04,019,050,0500000US04019,00,Pima County,04,019,,,,,,,,,,980263,944024,728751,34674,32605,25731,1624,120639,36239,33698,2334,187,19,1,980263,338802,641461,623722,541700,31075,23558,24592,1336,1461,17739,16442,1195,88,14,0,754947,734993,586571,25255,22127,20815,1158,79067,19954,18801,1044,95,13,1,754947,222633,532314,522139,460333,23387,16323,20088,987,1021,10175,9481,630,53,11,0,440909,388660,52249
04,021,050,0500000US04021,00,Pinal County,04,021,,,,,,,,,,375770,361447,272013,17215,20949,6492,1565,43213,14323,13298,962,59,3,1,375770,106977,268793,261993,220486,16007,17410,6114,1489,487,6800,6295,475,28,1,1,276070,269560,207286,12126,14629,5037,1344,29138,6510,6114,372,22,1,1,276070,67599,208471,205202,174488,11550,12727,4822,1303,312,3269,3039,215,13,1,1,159222,125590,33632
04,023,050,0500000US04023,00,Santa Cruz County,04,023,,,,,,,,,,47420,46467,34835,179,328,255,15,10855,953,927,22,2,2,0,47420,39273,8147,8029,7564,89,115,235,7,19,118,111,6,1,0,0,32860,32201,24911,129,246,205,11,6699,659,640,15,2,2,0,32860,25684,7176,7096,6707,75,96,194,6,18,80,74,5,1,0,0,18010,15437,2573
04,025,050,0500000US04025,00,Yavapai County,04,025,,,,,,,,,,211033,205675,188515,1267,3549,1785,213,10346,5358,4980,342,31,4,1,211033,28728,182305,178944,172968,1104,2799,1703,182,188,3361,3122,220,17,1,1,170764,167638,155920,938,2523,1488,173,6596,3126,2908,187,26,4,1,170764,17985,152779,150632,145982,841,2085,1435,153,136,2147,1991,139,15,1,1,110432,90903,19529
04,027,050,0500000US04027,00,Yuma County,04,027,,,,,,,,,,195751,188241,137881,3931,3056,2324,306,40743,7510,7099,383,28,0,0,195751,116912,78839,76609,69022,3169,1957,2041,204,216,2230,2039,178,13,0,0,140566,136311,103118,2879,2136,1781,222,26175,4255,4078,165,12,0,0,140566,74204,66362,65092,59244,2508,1448,1612,166,114,1270,1179,82,9,0,0,87850,64767,23083
05,001,050,0500000US05001,00,Arkansas County,05,001,,,,,,,,,,19019,18770,13659,4661,36,92,2,320,249,230,18,1,0,0,19019,513,18506,18281,13511,4634,31,92,2,11,225,209,15,1,0,0,14594,14478,10845,3289,31,74,2,237,116,108,7,1,0,0,14594,357,14237,14128,10744,3271,29,74,2,8,109,101,7,1,0,0,9436,8005,1431
05,003,050,0500000US05003,00,Ashley County,05,003,,,,,,,,,,21853,21605,15143,5640,70,40,3,709,248,237,9,2,0,0,21853,1069,20784,20619,14901,5619,53,40,2,4,165,156,7,2,0,0,16523,16403,11796,4086,50,30,3,438,120,112,6,2,0,0,16523,643,15880,15794,11645,4075,41,30,2,1,86,78,6,2,0,0,10137,8765,1372
05,005,050,0500000US05005,00,Baxter County,05,005,,,,,,,,,,41513,40909,40231,67,232,169,17,193,604,571,30,0,3,0,41513,688,40825,40306,39837,59,217,163,16,14,519,497,22,0,0,0,34007,33624,33101,52,187,135,15,134,383,363,17,0,3,0,34007,432,33575,33229,32851,47,176,133,15,7,346,335,11,0,0,0,22580,18748,3832
05,007,050,0500000US05007,00,Benton County,05,007,,,,,,,,,,221339,215433,182817,2814,3751,6319,671,19061,5906,5681,217,6,2,0,221339,34283,187056,182795,169605,2647,3440,6245,634,224,4261,4089,168,4,0,0,159491,156442,135639,1865,2529,4522,385,11502,3049,2967,76,5,1,0,159491,20026,139465,137199,128123,1766,2349,4485,363,113,2266,2204,58,4,0,0,93084,82087,10997
05,009,050,0500000US05009,00,Boone County,05,009,,,,,,,,,,36903,36256,35624,72,263,156,21,120,647,634,13,0,0,0,36903,674,36229,35641,35139,64,247,153,21,17,588,581,7,0,0,0,28318,27903,27447,49,189,124,19,75,415,409,6,0,0,0,28318,416,27902,27517,27148,43,180,121,19,6,385,381,4,0,0,0,16827,15120,1707
05,011,050,0500000US05011,00,Bradley County,05,011,,,,,,,,,,11508,11353,6934,3173,56,27,1,1162,155,148,7,0,0,0,11508,1516,9992,9885,6676,3167,15,25,1,1,107,106,1,0,0,0,8827,8742,5537,2438,29,24,1,713,85,84,1,0,0,0,8827,915,7912,7849,5379,2434,12,22,1,1,63,62,1,0,0,0,5860,4673,1187
05,013,050,0500000US05013,00,Calhoun County,05,013,,,,,,,,,,5368,5293,4001,1192,15,11,0,74,75,67,7,1,0,0,5368,152,5216,5152,3939,1190,10,11,0,2,64,56,7,1,0,0,4266,4224,3222,927,11,8,0,56,42,38,3,1,0,0,4266,100,4166,4129,3184,926,9,8,0,2,37,33,3,1,0,0,2897,2262,635
05,015,050,0500000US05015,00,Carroll County,05,015,,,,,,,,,,27446,26827,24593,103,251,164,39,1677,619,598,20,1,0,0,27446,3489,23957,23554,23062,74,224,160,16,18,403,390,13,0,0,0,21263,20885,19446,67,203,124,23,1022,378,364,13,1,0,0,21263,2040,19223,18937,18562,47,183,121,9,15,286,276,10,0,0,0,13559,11393,2166
05,017,050,0500000US05017,00,Chicot County,05,017,,,,,,,,,,11800,11708,4864,6381,23,55,4,381,92,90,2,0,0,0,11800,542,11258,11193,4761,6347,23,53,3,6,65,64,1,0,0,0,9076,9024,4061,4671,19,46,3,224,52,50,2,0,0,0,9076,319,8757,8717,3998,4651,19,45,3,1,40,39,1,0,0,0,5421,4579,842
05,019,050,0500000US05019,00,Clark County,05,019,,,,,,,,,,22995,22651,16518,5413,98,120,5,497,344,332,11,1,0,0,22995,926,22069,21776,16177,5366,84,120,5,24,293,282,10,1,0,0,18515,18336,13738,4126,76,100,4,292,179,169,9,1,0,0,18515,532,17983,17828,13535,4106,68,100,4,15,155,146,8,1,0,0,10385,8783,1602
05,021,050,0500000US05021,00,Clay County,05,021,,,,,,,,,,16083,15881,15682,56,42,20,1,80,202,202,0,0,0,0,16083,217,15866,15696,15577,56,40,18,1,4,170,170,0,0,0,0,12493,12363,12219,38,35,14,1,56,130,130,0,0,0,0,12493,136,12357,12248,12162,38,33,13,1,1,109,109,0,0,0,0,8031,6845,1186
05,023,050,0500000US05023,00,Cleburne County,05,023,,,,,,,,,,25970,25605,25130,72,141,52,7,203,365,341,12,0,0,12,25970,517,25453,25149,24894,67,126,51,7,4,304,294,10,0,0,0,20808,20569,20237,47,109,43,7,126,239,227,8,0,0,4,20808,296,20512,20296,20101,44,99,42,7,3,216,209,7,0,0,0,15826,11078,4748
05,025,050,0500000US05025,00,Cleveland County,05,025,,,,,,,,,,8689,8624,7452,1059,23,10,1,79,65,64,1,0,0,0,8689,145,8544,8487,7394,1053,23,10,1,6,57,56,1,0,0,0,6538,6506,5716,725,15,7,1,42,32,32,0,0,0,0,6538,86,6452,6424,5680,721,15,7,1,0,28,28,0,0,0,0,4064,3416,648
05,027,050,0500000US05027,00,Columbia County,05,027,,,,,,,,,,24552,24296,14696,9059,71,177,4,289,256,232,23,1,0,0,24552,533,24019,23810,14545,9006,62,171,3,23,209,192,16,1,0,0,18958,18830,11877,6557,61,142,4,189,128,114,13,1,0,0,18958,357,18601,18494,11770,6520,54,139,3,8,107,97,9,1,0,0,11596,9759,1837
05,029,050,0500000US05029,00,Conway County,05,029,,,,,,,,,,21273,20852,17917,2385,152,83,4,311,421,390,31,0,0,0,21273,757,20516,20146,17533,2376,147,76,4,10,370,343,27,0,0,0,16128,15900,13771,1762,112,60,0,195,228,216,12,0,0,0,16128,446,15682,15478,13552,1756,107,55,0,8,204,193,11,0,0,0,9720,8463,1257
05,031,050,0500000US05031,00,Craighead County,05,031,,,,,,,,,,96443,94748,78323,12640,342,1075,29,2339,1695,1617,75,3,0,0,96443,4277,92166,90773,76760,12564,283,1068,23,75,1393,1330,60,3,0,0,72302,71566,60980,7979,272,872,19,1444,736,702,31,3,0,0,72302,2532,69770,69150,60059,7939,231,868,15,38,620,590,27,3,0,0,40515,37291,3224
05,033,050,0500000US05033,00,Crawford County,05,033,,,,,,,,,,61948,60175,55194,725,1392,893,23,1948,1773,1723,44,5,1,0,61948,3760,58188,56728,53770,696,1331,874,19,38,1460,1424,31,4,1,0,45598,44699,41400,483,916,660,14,1226,899,877,19,2,1,0,45598,2186,43412,42630,40593,463,888,648,11,27,782,764,16,1,1,0,26115,23447,2668
05,035,050,0500000US05035,00,Crittenden County,05,035,,,,,,,,,,50902,50345,23446,26051,135,301,8,404,557,524,21,2,10,0,50902,1014,49888,49423,23028,25953,120,301,6,15,465,440,14,1,10,0,36093,35818,18259,16963,94,227,6,269,275,254,11,2,8,0,36093,623,35470,35230,18001,16904,82,227,5,11,240,223,8,1,8,0,21489,19026,2463
05,037,050,0500000US05037,00,Cross County,05,037,,,,,,,,,,17870,17683,13495,3972,47,83,3,83,187,180,6,1,0,0,17870,266,17604,17445,13343,3966,46,83,3,4,159,154,5,0,0,0,13376,13293,10364,2761,45,64,2,57,83,78,5,0,0,0,13376,161,13215,13144,10276,2757,44,64,2,1,71,67,4,0,0,0,7853,7002,851
05,039,050,0500000US05039,00,Dallas County,05,039,,,,,,,,,,8116,8014,4476,3400,32,11,1,94,102,96,6,0,0,0,8116,188,7928,7840,4393,3396,32,10,1,8,88,85,3,0,0,0,6203,6154,3598,2467,26,7,1,55,49,47,2,0,0,0,6203,122,6081,6037,3541,2463,26,6,1,0,44,42,2,0,0,0,4305,3280,1025
05,041,050,0500000US05041,00,Desha County,05,041,,,,,,,,,,13008,12890,6230,6216,35,43,2,364,118,115,2,1,0,0,13008,578,12430,12344,6083,6176,34,43,2,6,86,83,2,1,0,0,9631,9570,4928,4352,29,34,2,225,61,58,2,1,0,0,9631,356,9275,9230,4835,4330,28,34,2,1,45,42,2,1,0,0,6261,5321,940
05,043,050,0500000US05043,00,Drew County,05,043,,,,,,,,,,18509,18296,12739,5144,43,95,5,270,213,207,6,0,0,0,18509,454,18055,17867,12587,5139,42,91,3,5,188,182,6,0,0,0,14148,14056,9982,3790,35,74,3,172,92,88,4,0,0,0,14148,285,13863,13781,9883,3787,34,72,3,2,82,78,4,0,0,0,8408,7360,1048
05,045,050,0500000US05045,00,Faulkner County,05,045,,,,,,,,,,113237,110968,95420,11568,658,1277,48,1997,2269,2168,93,7,1,0,113237,4435,108802,106850,93326,11495,612,1266,42,109,1952,1880,66,6,0,0,85495,84308,73267,8157,497,1036,41,1310,1187,1140,41,5,1,0,85495,2821,82674,81624,71931,8118,460,1028,37,50,1050,1016,29,5,0,0,46612,42614,3998
05,047,050,0500000US05047,00,Franklin County,05,047,,,,,,,,,,18125,17818,17221,130,189,162,24,92,307,305,2,0,0,0,18125,371,17754,17493,16997,124,183,162,24,3,261,261,0,0,0,0,13694,13505,13101,78,135,100,18,73,189,187,2,0,0,0,13694,236,13458,13291,12966,76,129,100,18,2,167,167,0,0,0,0,8021,7037,984
05,049,050,0500000US05049,00,Fulton County,05,049,,,,,,,,,,12245,12040,11857,40,79,28,1,35,205,193,12,0,0,0,12245,97,12148,11957,11805,39,79,28,1,5,191,182,9,0,0,0,9647,9534,9407,23,64,17,1,22,113,110,3,0,0,0,9647,59,9588,9479,9371,22,64,17,1,4,109,106,3,0,0,0,6778,5196,1582
05,051,050,0500000US05051,00,Garland County,05,051,,,,,,,,,,96024,93810,82964,7615,587,695,45,1904,2214,2110,88,12,3,1,96024,4622,91402,89497,80621,7552,532,689,40,63,1905,1820,79,6,0,0,75931,74850,67174,5423,472,544,34,1203,1081,1024,50,5,1,1,75931,2879,73052,72124,65702,5392,435,538,29,28,928,878,46,4,0,0,50548,40994,9554
05,053,050,0500000US05053,00,Grant County,05,053,,,,,,,,,,17853,17664,16940,390,77,48,2,207,189,186,3,0,0,0,17853,392,17461,17312,16801,385,75,47,1,3,149,147,2,0,0,0,13538,13435,12906,303,59,39,2,126,103,101,2,0,0,0,13538,229,13309,13224,12826,301,57,38,1,1,85,84,1,0,0,0,7758,6933,825
05,055,050,0500000US05055,00,Greene County,05,055,,,,,,,,,,42090,41525,40578,233,209,108,7,390,565,553,12,0,0,0,42090,901,41189,40720,40166,232,194,107,7,14,469,459,10,0,0,0,31500,31197,30556,155,171,82,5,228,303,292,11,0,0,0,31500,495,31005,30737,30331,154,156,81,5,10,268,259,9,0,0,0,17892,16425,1467
05,057,050,0500000US05057,00,Hempstead County,05,057,,,,,,,,,,22609,22177,13431,6646,88,82,19,1911,432,405,24,3,0,0,22609,2713,19896,19589,12770,6623,77,82,17,20,307,287,20,0,0,0,16731,16539,10557,4753,71,57,12,1089,192,175,16,1,0,0,16731,1517,15214,15069,10182,4746,66,57,10,8,145,130,15,0,0,0,10419,8839,1580
05,059,050,0500000US05059,00,Hot Spring County,05,059,,,,,,,,,,32923,32350,28179,3568,154,95,16,338,573,538,35,0,0,0,32923,919,32004,31510,27703,3544,146,93,12,12,494,471,23,0,0,0,25237,24937,21926,2606,117,76,10,202,300,288,12,0,0,0,25237,543,24694,24431,21639,2596,110,76,9,1,263,255,8,0,0,0,14332,12664,1668
05,061,050,0500000US05061,00,Howard County,05,061,,,,,,,,,,13789,13614,9894,2846,96,87,10,681,175,169,6,0,0,0,13789,1349,12440,12302,9292,2813,94,84,9,10,138,132,6,0,0,0,10166,10080,7531,2017,72,67,4,389,86,84,2,0,0,0,10166,750,9416,9350,7207,2001,70,65,3,4,66,64,2,0,0,0,6238,5365,873
05,063,050,0500000US05063,00,Independence County,05,063,,,,,,,,,,36647,36085,33688,722,179,278,40,1178,562,547,14,1,0,0,36647,2139,34508,34076,32914,709,142,276,19,16,432,418,14,0,0,0,27855,27570,25941,511,136,188,30,764,285,271,14,0,0,0,27855,1276,26579,26334,25512,503,113,186,16,4,245,231,14,0,0,0,16187,14391,1796
05,065,050,0500000US05065,00,Izard County,05,065,,,,,,,,,,13696,13518,13118,175,105,41,2,77,178,170,8,0,0,0,13696,208,13488,13327,13006,175,102,39,2,3,161,156,5,0,0,0,11071,10961,10632,166,78,34,2,49,110,107,3,0,0,0,11071,134,10937,10835,10556,166,76,32,2,3,102,101,1,0,0,0,7232,5731,1501
